State,Name,ID,Org Type,SSW,Urbanized Area,UZA Population,Mode,TOS,VOMS,Vehicles Available for Maximum Service,,Annual Scheduled Vehicle Revenue Miles,,Annual Vehicle Miles,,Annual Vehicle Revenue Miles,,Annual Vehicle Hours,,Annual Vehicle Revenue Hours,,Unlinked Passenger Trips,,Passenger Miles,,,
PR,Municipality of Bayamon(BPTS),4137,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 8.0 ,, -   ,, 0.8 ,, 1.7 ,, -   ,,,
PR,Municipality of Bayamon(BPTS),4137,City,Y,"San Juan, PR","2,148,346",Total,, 6 ,,, -   ,, -   ,, 46.5 ,, -   ,, 8.1 ,, 130.3 ,, -   ,,,
PR,Municipality of Caguas Mobility Office(MAC),4115,City,Y,"San Juan, PR","2,148,346",MB,DO, 9 ,,, -   ,, -   ,, 42.8 ,, -   ,, 6.1 ,, 153.8 ,, -   ,,,
PR,Municipality of Caguas Mobility Office(MAC),4115,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 14.7 ,, -   ,, 1.9 ,, 2.1 ,, -   ,,,
PR,Municipality of Caguas Mobility Office(MAC),4115,City,Y,"San Juan, PR","2,148,346",Total,, 11 ,,, -   ,, -   ,, 57.6 ,, -   ,, 8.0 ,, 155.9 ,, -   ,,,
PR,Municipality of Camuy,4160,City,Y,"Arecibo, PR","139,171",MB,DO, 4 ,,, -   ,, -   ,, 32.6 ,, -   ,, 5.2 ,, 20.2 ,, -   ,,,
PR,Municipality of Camuy,4160,City,Y,"Arecibo, PR","139,171",DR,DO, 2 ,,, -   ,, -   ,, 23.4 ,, -   ,, 0.8 ,, 2.5 ,, -   ,,,
PR,Municipality of Camuy,4160,City,Y,"Arecibo, PR","139,171",Total,, 6 ,,, -   ,, -   ,, 56.0 ,, -   ,, 6.0 ,, 22.7 ,, -   ,,,
PR,Municipality of Carolina(GMAC),4125,City,Y,"San Juan, PR","2,148,346",MB,DO, 22 ,,, -   ,, -   ,, 263.4 ,, -   ,, 48.5 ,, 855.0 ,, -   ,,,
PR,Municipality of Carolina(GMAC),4125,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 21.5 ,, -   ,, 4.9 ,, 1.8 ,, -   ,,,
PR,Municipality of Carolina(GMAC),4125,City,Y,"San Juan, PR","2,148,346",Total,, 24 ,,, -   ,, -   ,, 284.9 ,, -   ,, 53.4 ,, 856.8 ,, -   ,,,
PR,Municipality of Cayey(Cayey),4122,City,Y,"San Juan, PR","2,148,346",DR,DO, 1 ,,, -   ,, -   ,, 14.9 ,, -   ,, 1.5 ,, 1.6 ,, -   ,,,
PR,Municipality of Cayey(Cayey),4122,City,Y,"San Juan, PR","2,148,346",MB,DO, 2 ,,, -   ,, -   ,, 9.1 ,, -   ,, 3.1 ,, 15.2 ,, -   ,,,
PR,Municipality of Cayey(Cayey),4122,City,Y,"San Juan, PR","2,148,346",Total,, 3 ,,, -   ,, -   ,, 23.9 ,, -   ,, 4.6 ,, 16.8 ,, -   ,,,
PR,Municipality of Cidra(MACPR),4124,City,Y,"San Juan, PR","2,148,346",MB,DO, 2 ,,, -   ,, -   ,, 12.0 ,, -   ,, 1.7 ,, 6.4 ,, -   ,,,
PR,Municipality of Cidra(MACPR),4124,City,Y,"San Juan, PR","2,148,346",DR,DO, 5 ,,, -   ,, -   ,, 41.0 , Q , -   ,, 4.6 ,, 8.8 ,, -   ,,,
PR,Municipality of Cidra(MACPR),4124,City,Y,"San Juan, PR","2,148,346",Total,, 7 ,,, -   ,, -   ,, 53.0 ,, -   ,, 6.3 ,, 15.2 ,, -   ,,,
PR,Municipality of Dorado,4198,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 5.2 , Q , -   ,, 0.3 ,, 1.9 ,, -   ,,,
PR,Municipality of Dorado,4198,City,Y,"San Juan, PR","2,148,346",MB,DO, 4 ,,, -   ,, -   ,, 36.2 ,, -   ,, 3.2 ,, 42.9 ,, -   ,,,
PR,Municipality of Dorado,4198,City,Y,"San Juan, PR","2,148,346",Total,, 6 ,,, -   ,, -   ,, 41.4 ,, -   ,, 3.5 ,, 44.8 ,, -   ,,,
PR,Municipality of Fajardo(Municipo de Fajardo),4164,City,Y,"Fajardo, PR","85,225",DR,DO, 4 ,,, -   ,, -   ,, 28.8 ,, -   ,, 2.2 ,, 10.2 ,, -   ,,,
PR,Municipality of Fajardo(Municipo de Fajardo),4164,City,Y,"Fajardo, PR","85,225",MB,DO, 3 ,,, -   ,, -   ,, 15.6 ,, -   ,, 1.5 ,, 55.6 ,, -   ,,,
PR,Municipality of Fajardo(Municipo de Fajardo),4164,City,Y,"Fajardo, PR","85,225",Total,, 7 ,,, -   ,, -   ,, 44.4 ,, -   ,, 3.7 ,, 65.7 ,, -   ,,,
PR,Municipality of Guaynabo,4201,City,Y,"San Juan, PR","2,148,346",MB,DO, 11 ,,, -   ,, -   ,, 207.1 ,, -   ,, 32.3 ,, 433.8 ,, -   ,,,
PR,Municipality of Guaynabo,4201,City,Y,"San Juan, PR","2,148,346",DR,DO, 3 ,,, -   ,, -   ,, 51.0 ,, -   ,, 6.4 ,, 22.8 ,, -   ,,,
PR,Municipality of Guaynabo,4201,City,Y,"San Juan, PR","2,148,346",Total,, 14 ,,, -   ,, -   ,, 258.1 ,, -   ,, 38.7 ,, 456.6 ,, -   ,,,
PR,Municipality of Hatillo(MH),4151,City,Y,"Arecibo, PR","139,171",MB,DO, 3 ,,, -   ,, -   ,, 22.3 ,, -   ,, 4.4 ,, 22.1 ,, -   ,,,
PR,Municipality of Hatillo(MH),4151,City,Y,"Arecibo, PR","139,171",DR,DO, 2 ,,, -   ,, -   ,, 16.5 ,, -   ,, 3.5 ,, 1.4 ,, -   ,,,
PR,Municipality of Hatillo(MH),4151,City,Y,"Arecibo, PR","139,171",Total,, 5 ,,, -   ,, -   ,, 38.7 ,, -   ,, 8.0 ,, 23.5 ,, -   ,,,
PR,Municipality of Hormigueros,4121,City,Y,"Mayagüez, PR","109,572",MB,DO, 3 ,,, -   ,, -   ,, 22.3 ,, -   ,, 3.2 ,, 60.6 ,, -   ,,,
PR,Municipality of Hormigueros,4121,City,Y,"Mayagüez, PR","109,572",DR,DO, 3 ,,, -   ,, -   ,, 13.8 ,, -   ,, 1.2 ,, 2.1 ,, -   ,,,
PR,Municipality of Hormigueros,4121,City,Y,"Mayagüez, PR","109,572",Total,, 6 ,,, -   ,, -   ,, 36.1 ,, -   ,, 4.4 ,, 62.7 ,, -   ,,,
PR,Municipality of Humacao(SITRAH),4126,City,Y,"San Juan, PR","2,148,346",MB,DO, 3 ,,, -   ,, -   ,, 18.6 ,, -   ,, 4.4 ,, 124.8 ,, -   ,,,
PR,Municipality of Humacao(SITRAH),4126,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 11.2 ,, -   ,, 1.1 ,, 2.5 ,, -   ,,,
PR,Municipality of Humacao(SITRAH),4126,City,Y,"San Juan, PR","2,148,346",Total,, 5 ,,, -   ,, -   ,, 29.8 ,, -   ,, 5.5 ,, 127.4 ,, -   ,,,
PR,Municipality of Juncos(STJ),4165,City,Y,"San Juan, PR","2,148,346",MB,DO, 4 ,,, -   ,, -   ,, 27.6 ,, -   ,, 6.0 ,, 65.7 ,, -   ,,,
PR,Municipality of Juncos(STJ),4165,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 10.9 ,, -   ,, 0.6 ,, 0.4 ,, -   ,,,
PR,Municipality of Juncos(STJ),4165,City,Y,"San Juan, PR","2,148,346",Total,, 6 ,,, -   ,, -   ,, 38.5 ,, -   ,, 6.6 ,, 66.1 ,, -   ,,,
PR,Municipality of Lares,4197,City,Y,"Aguadilla-Isabela-San Sebastián, PR","306,196",MB,DO, 10 ,,, -   ,, -   ,, 61.6 ,, -   ,, 3.8 ,, 73.0 ,, -   ,,,
PR,Municipality of Lares,4197,City,Y,"Aguadilla-Isabela-San Sebastián, PR","306,196",Total,, 10 ,,, -   ,, -   ,, 61.6 ,, -   ,, 3.8 ,, 73.0 ,, -   ,,,
PR,Municipality of Manati(DCDH),4145,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 17.1 ,, -   ,, 3.0 ,, 5.2 ,, -   ,,,
PR,Municipality of Manati(DCDH),4145,City,Y,"San Juan, PR","2,148,346",MB,DO, 2 ,,, -   ,, -   ,, 12.8 ,, -   ,, 3.2 ,, 53.7 ,, -   ,,,
PR,Municipality of Manati(DCDH),4145,City,Y,"San Juan, PR","2,148,346",Total,, 4 ,,, -   ,, -   ,, 30.0 ,, -   ,, 6.2 ,, 58.9 ,, -   ,,,
PR,Municipality of Mayaguez(MAYAGUEZ MUN),4194,City,Y,"Mayagüez, PR","109,572",MB,DO, 8 ,,, -   ,, -   ,, 105.0 ,, -   ,, 15.4 ,, 171.0 ,, -   ,,,
PR,Municipality of Mayaguez(MAYAGUEZ MUN),4194,City,Y,"Mayagüez, PR","109,572",DR,DO, 3 ,,, -   ,, -   ,, 26.5 , Q , -   ,, 4.6 ,, 3.8 ,, -   ,,,
PR,Municipality of Mayaguez(MAYAGUEZ MUN),4194,City,Y,"Mayagüez, PR","109,572",Total,, 11 ,,, -   ,, -   ,, 131.5 ,, -   ,, 20.0 ,, 174.8 ,, -   ,,,
PR,Municipality of San Lorenzo(MASL),4195,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 7.5 ,, -   ,, 0.5 ,, 2.0 ,, -   ,,,
PR,Municipality of San Lorenzo(MASL),4195,City,Y,"San Juan, PR","2,148,346",MB,DO, 2 ,,, -   ,, -   ,, 35.4 ,, -   ,, 3.7 ,, 69.3 ,, -   ,,,
PR,Municipality of San Lorenzo(MASL),4195,City,Y,"San Juan, PR","2,148,346",Total,, 4 ,,, -   ,, -   ,, 43.0 ,, -   ,, 4.2 ,, 71.3 ,, -   ,,,
PR,Municipality of San Sebastian(MSS),4183,City,Y,"Aguadilla-Isabela-San Sebastián, PR","306,196",MB,DO, 2 ,,, -   ,, -   ,, 13.1 ,, -   ,, 2.2 ,, 4.6 ,, -   ,,,
PR,Municipality of San Sebastian(MSS),4183,City,Y,"Aguadilla-Isabela-San Sebastián, PR","306,196",DR,DO, 1 ,,, -   ,, -   ,, 6.5 ,, -   ,, 1.6 ,, 2.8 ,, -   ,,,
PR,Municipality of San Sebastian(MSS),4183,City,Y,"Aguadilla-Isabela-San Sebastián, PR","306,196",Total,, 3 ,,, -   ,, -   ,, 19.6 ,, -   ,, 3.8 ,, 7.4 ,, -   ,,,
PR,Municipality of Toa Baja,4182,City,Y,"San Juan, PR","2,148,346",DR,DO, 3 ,,, -   ,, -   ,, 49.4 ,, -   ,, 4.2 ,, 15.1 ,, -   ,,,
PR,Municipality of Toa Baja,4182,City,Y,"San Juan, PR","2,148,346",MB,DO, 4 ,,, -   ,, -   ,, 75.8 ,, -   ,, 5.9 ,, 205.1 ,, -   ,,,
PR,Municipality of Toa Baja,4182,City,Y,"San Juan, PR","2,148,346",Total,, 7 ,,, -   ,, -   ,, 125.2 ,, -   ,, 10.1 ,, 220.2 ,, -   ,,,
PR,Municipality of Vega Baja(DDEC),4117,City,Y,"San Juan, PR","2,148,346",MB,DO, 2 ,,, -   ,, -   ,, 24.9 ,, -   ,, 5.1 ,, 33.1 ,, -   ,,,
PR,Municipality of Vega Baja(DDEC),4117,City,Y,"San Juan, PR","2,148,346",DR,DO, 2 ,,, -   ,, -   ,, 23.6 ,, -   ,, 3.6 ,, 8.6 ,, -   ,,,
PR,Municipality of Vega Baja(DDEC),4117,City,Y,"San Juan, PR","2,148,346",Total,, 4 ,,, -   ,, -   ,, 48.5 ,, -   ,, 8.7 ,, 41.7 ,, -   ,,,
PR,Municipality of Yauco(STC),4174,City,Y,"Yauco, PR","90,899",MB,DO, 14 ,,, -   ,, -   ,, 113.0 ,, -   ,, 17.8 ,, 126.7 ,, -   ,,,
PR,Municipality of Yauco(STC),4174,City,Y,"Yauco, PR","90,899",DR,DO, 2 ,,, -   ,, -   ,, 2.6 ,, -   ,, 0.4 ,, 0.3 ,, -   ,,,
PR,Municipality of Yauco(STC),4174,City,Y,"Yauco, PR","90,899",Total,, 16 ,,, -   ,, -   ,, 115.6 ,, -   ,, 18.2 ,, 127.0 ,, -   ,,,
PR,Puerto Rico Highway and Transportation Authority PRHTA(DTPW),4105,State Government,N,"San Juan, PR","2,148,346",PB,PT," 2,118 "," 2,874 ",, -   ,," 25,915.9 ",," 22,611.5 ",," 2,357.7 ",," 2,057.8 ",," 27,021.4 ",," 122,570.5 ",,," 143,457.4 "
PR,Puerto Rico Highway and Transportation Authority PRHTA(DTPW),4105,State Government,N,"San Juan, PR","2,148,346",Total,," 2,118 "," 2,874 ",, -   ,," 25,915.9 ",," 22,611.5 ",," 2,357.7 ",," 2,057.8 ",," 27,021.4 ",," 122,570.5 ",,,
PR,Puerto Rico Maritime Transport Authority(PRMTA),4175,State Government,N,"San Juan, PR","2,148,346",FB,DO, 13 , 21 ,, 272.6 ,, 272.6 ,, 272.6 ,, 25.8 ,, 25.8 ,," 2,093.7 ",," 23,031.2 ",,,
PR,Puerto Rico Maritime Transport Authority(PRMTA),4175,State Government,N,"San Juan, PR","2,148,346",Total,, 13 , 21 ,, 272.6 ,, 272.6 ,, 272.6 ,, 25.8 ,, 25.8 ,," 2,093.7 ",," 23,031.2 ",,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Authority,N,"Providence, RI-MA","1,190,956",DR,PT, 18 , 20 ,, -   ,, 730.4 ,, 635.2 ,, 46.7 ,, 40.7 ,, 84.5 ,, 749.0 ,,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Authority,N,"Providence, RI-MA","1,190,956",DT,PT, 14 ,,, -   ,," 1,261.8 ",," 1,261.8 ",, 58.6 ,, 58.6 ,, 139.6 ,," 1,500.0 ",,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Authority,N,"Providence, RI-MA","1,190,956",DR,DO, 86 , 113 ,, -   ,," 3,539.4 ",," 3,084.9 ",, 232.5 ,, 209.9 ,, 474.2 ,," 2,822.0 ",,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Authority,N,"Providence, RI-MA","1,190,956",MB,DO, 192 , 246 ,," 8,096.7 ",," 9,470.4 ",," 8,077.3 ",, 657.7 ,, 603.7 ,," 19,785.0 ",," 82,554.7 ",,,
RI,Rhode Island Public Transit Authority(RIPTA),1001,Authority,N,"Providence, RI-MA","1,190,956",Total,, 310 , 379 ,," 8,096.7 ",," 15,002.0 ",," 13,059.3 ",, 995.6 ,, 912.9 ,," 20,483.3 ",," 87,625.8 ",,,
SC,Anderson Transit Authority(Electric City Transit),4081,City,Y,"Anderson, SC","75,702",MB,DO, 4 ,,, -   ,, -   ,, 181.1 ,, -   ,, 11.5 ,, 324.8 ,, -   ,,,
SC,Anderson Transit Authority(Electric City Transit),4081,City,Y,"Anderson, SC","75,702",Total,, 4 ,,, -   ,, -   ,, 181.1 ,, -   ,, 11.5 ,, 324.8 ,, -   ,,,
SC,Berkeley Charleston Dorchester RTMA(RTMA),4206,Other,Y,"Charleston-North Charleston, SC","548,404",CB,DO, 27 ,,, -   ,, -   ,," 1,280.4 ",, -   ,, 92.3 ,, 134.8 ,, -   ,,,
SC,Berkeley Charleston Dorchester RTMA(RTMA),4206,Other,Y,"Charleston-North Charleston, SC","548,404",MB,DO, 2 ,,, -   ,, -   ,, 18.2 ,, -   ,, 1.6 ,, 5.2 ,, -   ,,,
SC,Berkeley Charleston Dorchester RTMA(RTMA),4206,Other,Y,"Charleston-North Charleston, SC","548,404",Total,, 29 ,,, -   ,, -   ,," 1,298.6 ",, -   ,, 93.8 ,, 140.0 ,, -   ,,,
SC,Central Midlands Transit(CMRTA),4141,Authority,N,"Columbia, SC","549,777",MB,PT, 28 , 41 ,, 761.1 ,, 855.2 ,, 773.2 ,, 70.4 ,, 66.7 ,," 1,262.1 ",," 4,126.1 ",,,
SC,Central Midlands Transit(CMRTA),4141,Authority,N,"Columbia, SC","549,777",DR,PT, 13 , 21 ,, -   ,, 530.3 ,, 489.2 ,, 29.6 ,, 27.0 ,, 60.0 ,, 667.7 ,,,
SC,Central Midlands Transit(CMRTA),4141,Authority,N,"Columbia, SC","549,777",Total,, 41 , 62 ,, 761.1 ,," 1,385.5 ",," 1,262.4 ",, 100.0 ,, 93.6 ,," 1,322.1 ",," 4,793.8 ",,,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,Authority,N,"Charleston-North Charleston, SC","548,404",MB,PT, 81 , 95 ,," 2,930.0 ",," 3,102.8 ",," 2,929.0 ",, 219.8 ,, 209.5 ,," 4,793.0 ",," 21,568.6 ",,,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,Authority,N,"Charleston-North Charleston, SC","548,404",DR,PT, 23 , 24 ,, -   ,, 730.9 ,, 642.0 ,, 44.7 ,, 40.7 ,, 73.3 ,, 792.7 ,,,
SC,Charleston Area Regional Transportation Authority(CARTA),4110,Authority,N,"Charleston-North Charleston, SC","548,404",Total,, 104 , 119 ,," 2,930.0 ",," 3,833.7 ",," 3,571.0 ",, 264.5 ,, 250.2 ,," 4,866.3 ",," 22,361.3 ",,,
SC,City of Clemson/ Clemson Area Transit(CAT),4208,City,Y,"Greenville, SC","400,492",MB,DO, 24 ,,, -   ,, -   ,, 513.4 ,, -   ,, 44.5 ,," 1,563.3 ",, -   ,,,
SC,City of Clemson/ Clemson Area Transit(CAT),4208,City,Y,"Greenville, SC","400,492",Total,, 24 ,,, -   ,, -   ,, 513.4 ,, -   ,, 44.5 ,," 1,563.3 ",, -   ,,,
SC,Greenville Transit Authority(GTA),4053,Authority,N,"Greenville, SC","400,492",MB,DO, 14 , 23 ,, 722.5 ,, 729.8 ,, 715.2 ,, 49.3 ,, 48.5 ,, 855.3 ,," 4,704.2 ",,,
SC,Greenville Transit Authority(GTA),4053,Authority,N,"Greenville, SC","400,492",DR,DO, 3 , 5 ,, -   ,, 85.7 ,, 77.1 ,, 7.2 ,, 6.8 ,, 9.5 ,, 75.5 ,,,
SC,Greenville Transit Authority(GTA),4053,Authority,N,"Greenville, SC","400,492",Total,, 17 , 28 ,, 722.5 ,, 815.5 ,, 792.3 ,, 56.4 ,, 55.3 ,, 864.8 ,," 4,779.7 ",,,
SC,Lower Savannah COG(LSCOG),4156,MPO,Y,"Augusta-Richmond County, GA-SC","386,787",DR,PT, 6 ,,, -   ,, -   ,, 22.7 ,, -   ,, 1.4 ,, 3.5 ,, -   ,,,
SC,Lower Savannah COG(LSCOG),4156,MPO,Y,"Augusta-Richmond County, GA-SC","386,787",MB,PT, 3 ,,, -   ,, -   ,, 122.8 ,, -   ,, 6.7 ,, 32.4 ,, -   ,,,
SC,Lower Savannah COG(LSCOG),4156,MPO,Y,"Augusta-Richmond County, GA-SC","386,787",Total,, 9 ,,, -   ,, -   ,, 145.4 ,, -   ,, 8.2 ,, 35.9 ,, -   ,,,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,Authority,N,"Florence, SC","89,557",DR,DO, 60 , 75 ,, -   ,," 1,477.2 ",," 1,309.4 ",, 62.0 ,, 55.0 ,, 127.2 ,," 1,763.6 ",,,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,Authority,N,"Florence, SC","89,557",MB,DO, 14 , 22 ,, 519.0 ,, 542.1 ,, 519.2 ,, 32.5 ,, 31.6 ,, 238.5 ,," 4,321.8 ",,,
SC,Pee Dee Regional Transportation Authority(PDRTA),4056,Authority,N,"Florence, SC","89,557",Total,, 74 , 97 ,, 519.0 ,," 2,019.3 ",," 1,828.5 ",, 94.5 ,, 86.5 ,, 365.7 ,," 6,085.4 ",,,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Authority,N,"Sumter, SC","73,107",DR,DO, 25 , 36 ,, -   ,," 1,113.6 ",, 947.0 ,, 63.4 ,, 41.2 ,, 134.4 ,," 2,010.5 ",,,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Authority,N,"Sumter, SC","73,107",CB,DO, 7 , 8 ,, 308.4 ,, 314.7 ,, 297.4 ,, 11.1 ,, 9.9 ,, 39.9 ,," 1,794.0 ",,,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Authority,N,"Sumter, SC","73,107",MB,DO, 11 , 13 ,, 279.7 ,, 257.1 ,, 254.1 ,, 16.5 ,, 16.2 ,, 122.6 ,, 270.9 ,,,
SC,Santee Wateree Regional Transportation Authority(SWRTA),4100,Authority,N,"Sumter, SC","73,107",Total,, 43 , 57 ,, 588.1 ,," 1,685.5 ",," 1,498.5 ",, 91.0 ,, 67.4 ,, 296.9 ,," 4,075.4 ",,,
SC,Spartanburg County Transportation Services(sctsb),4088,City,N,"Spartanburg, SC","180,786",DR,PT, 32 , 48 ,, -   ,," 1,822.2 ",," 1,515.2 ",, 90.5 ,, 78.4 ,, 128.5 ,," 2,059.1 ",,,
SC,Spartanburg County Transportation Services(sctsb),4088,City,N,"Spartanburg, SC","180,786",Total,, 32 , 48 ,, -   ,," 1,822.2 ",," 1,515.2 ",, 90.5 ,, 78.4 ,, 128.5 ,," 2,059.1 ",,,
SC,Spartanburg Transit System(SPARTA),4101,Authority,Y,"Spartanburg, SC","180,786",MB,DO, 12 ,,, -   ,, -   ,, 280.1 ,, -   ,, 21.4 ,, 513.4 ,, -   ,,,
SC,Spartanburg Transit System(SPARTA),4101,Authority,Y,"Spartanburg, SC","180,786",Total,, 12 ,,, -   ,, -   ,, 280.1 ,, -   ,, 21.4 ,, 513.4 ,, -   ,,,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,Authority,N,"Myrtle Beach-Socastee, SC-NC","215,304",MB,DO, 28 , 49 ,, 937.7 ,, 945.1 ,, 909.6 ,, 61.8 ,, 59.9 ,, 994.7 ,, -   ,,,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,Authority,N,"Myrtle Beach-Socastee, SC-NC","215,304",DR,DO, 12 , 17 ,, -   ,, 398.0 ,, 337.2 ,, 22.9 ,, 19.7 ,, 24.7 ,, 267.7 ,,,
SC,Waccamaw Regional Transportation Authority(The Coast RTA),4102,Authority,N,"Myrtle Beach-Socastee, SC-NC","215,304",Total,, 40 , 66 ,, 937.7 ,," 1,343.1 ",," 1,246.8 ",, 84.7 ,, 79.6 ,," 1,019.4 ",, 267.7 ,,,
SC,York County Council on Aging(YCCOA),4187,Contractor,Y,"Rock Hill, SC","104,996",DR,DO, 10 ,,, -   ,, -   ,, 233.3 ,, -   ,, 13.9 ,, 28.1 ,, -   ,,,
SC,York County Council on Aging(YCCOA),4187,Contractor,Y,"Rock Hill, SC","104,996",Total,, 10 ,,, -   ,, -   ,, 233.3 ,, -   ,, 13.9 ,, 28.1 ,, -   ,,,
SD,Rapid Transit System,8014,City,Y,"Rapid City, SD","81,251",MB,DO, 10 ,,, -   ,, -   ,, 294.4 ,, -   ,, 20.3 ,, 304.6 ,, -   ,,,
SD,Rapid Transit System,8014,City,Y,"Rapid City, SD","81,251",DR,DO, 11 ,,, -   ,, -   ,, 279.2 ,, -   ,, 25.8 ,, 83.6 ,, -   ,,,
SD,Rapid Transit System,8014,City,Y,"Rapid City, SD","81,251",Total,, 21 ,,, -   ,, -   ,, 573.6 ,, -   ,, 46.1 ,, 388.2 ,, -   ,,,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,Authority,N,"Sioux Falls, SD","156,777",DR,DO, 22 , 23 ,, -   ,, 652.1 ,, 644.6 ,, 55.3 ,, 54.3 ,, 142.7 ,, 887.3 ,,,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,Authority,N,"Sioux Falls, SD","156,777",MB,DO, 28 , 31 ,, 722.4 ,, 727.4 ,, 721.8 ,, 55.8 ,, 55.5 ,," 1,023.1 ",," 5,995.3 ",,,
SD,Su Tran LLC dba: Sioux Area Metro(SAM),8002,Authority,N,"Sioux Falls, SD","156,777",Total,, 50 , 54 ,, 722.4 ,," 1,379.5 ",," 1,366.4 ",, 111.1 ,, 109.8 ,," 1,165.8 ",," 6,882.7 ",,,
TN,Bristol Tennessee Transit System(BTTS),4055,City,Y,"Bristol-Bristol, TN-VA","69,501",DR,DO, 3 ,,, -   ,, -   ,, 94.1 ,, -   ,, 8.2 ,, 12.6 ,, -   ,,,
TN,Bristol Tennessee Transit System(BTTS),4055,City,Y,"Bristol-Bristol, TN-VA","69,501",MB,DO, 3 ,,, -   ,, -   ,, 108.1 ,, -   ,, 8.3 ,, 58.1 ,, -   ,,,
TN,Bristol Tennessee Transit System(BTTS),4055,City,Y,"Bristol-Bristol, TN-VA","69,501",Total,, 6 ,,, -   ,, -   ,, 202.1 ,, -   ,, 16.5 ,, 70.7 ,, -   ,,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,City,N,"Chattanooga, TN-GA","381,112",MB,DO, 44 , 71 ,," 1,917.8 ",," 1,933.7 ",," 1,897.2 ",, 137.8 ,, 136.6 ,," 2,718.1 ",," 9,100.4 ",,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,City,N,"Chattanooga, TN-GA","381,112",DR,PT, 5 , 6 ,, -   ,, 35.9 ,, 21.6 ,, 2.9 ,, 1.7 ,, 16.0 ,, 89.0 ,,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,City,N,"Chattanooga, TN-GA","381,112",IP,DO, 2 , 2 ,, 17.6 ,, 17.6 ,, 17.6 ,, 7.0 ,, 7.0 ,, 382.0 ,, 382.0 ,,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,City,N,"Chattanooga, TN-GA","381,112",DR,DO, 15 , 17 ,, -   ,, 486.2 ,, 407.4 ,, 35.0 ,, 31.7 ,, 47.6 ,, 469.5 ,,,
TN,Chattanooga Area Regional Transportation Authority(CARTA),4001,City,N,"Chattanooga, TN-GA","381,112",Total,, 66 , 96 ,," 1,935.4 ",," 2,473.5 ",," 2,343.8 ",, 182.7 ,, 177.0 ,," 3,163.6 ",," 10,040.9 ",,,
TN,City of Murfreesboro(Rover Public Transit),4186,City,Y,"Murfreesboro, TN","133,228",MB,DO, 6 ,,, -   ,, -   ,, 289.3 ,, -   ,, 17.9 ,, 259.3 ,, -   ,,,
TN,City of Murfreesboro(Rover Public Transit),4186,City,Y,"Murfreesboro, TN","133,228",Total,, 6 ,,, -   ,, -   ,, 289.3 ,, -   ,, 17.9 ,, 259.3 ,, -   ,,,
TN,Clarksville Transit System(CTS),4092,City,N,"Clarksville, TN-KY","158,655",DR,DO, 8 , 10 ,, -   ,, 353.2 ,, 325.7 ,, 22.5 ,, 21.2 ,, 28.5 ,, 223.5 ,,,
TN,Clarksville Transit System(CTS),4092,City,N,"Clarksville, TN-KY","158,655",MB,DO, 16 , 23 ,," 1,096.1 ",," 1,098.1 ",," 1,084.6 ",, 67.1 ,, 63.6 ,, 844.9 ,," 5,115.3 ",,,
TN,Clarksville Transit System(CTS),4092,City,N,"Clarksville, TN-KY","158,655",Total,, 24 , 33 ,," 1,096.1 ",," 1,451.3 ",," 1,410.3 ",, 89.7 ,, 84.8 ,, 873.4 ,," 5,338.9 ",,,
TN,"East Tennessee Human Resource Agency, Inc.(ETHRA)",4190,Semi-Public Corp,N,"Morristown, TN","59,036",DR,DO, 105 , 137 ,, -   ,," 5,128.9 ",," 4,386.6 ",, 237.6 ,, 196.4 ,, 261.2 ,," 5,151.3 ",,,
