State,Name,ID,Org / Type,Mode,TOS, VOMS,Service Supplied (in 000's),,,,,,Unlinked Passenger Trips,
,,6056,B,LR,DO,56,91,"3,971.7 ","4,005.5 ","3,971.7 ",218.8 ,214.8 ,"13,733.1 ","74,433.2 "
,,6056,B,MB,DO,452,664,"20,085.6 ","23,762.7 ","20,098.8 ","1,659.5 ","1,496.5 ","44,807.8 ","190,579.3 "
,,,Total,,,527,792,"24,799.8 ","28,677.6 ","24,927.7 ","1,925.3 ","1,756.7 ","59,935.8 ","281,253.5 "
TX,"First Transit, Inc. (FG)",,,,,,,,,,,,,
,,6057,D,MB,DO,265,316,"10,961.0 ","13,076.3 ","10,961.0 ",754.6 ,658.0 ,"11,666.4 ","93,653.2 "
TX,"First Transit, Inc.",,,,,,,,,,,,,
,,6087,D,DR,DO,117,117,0.0 ,"6,922.7 ","6,113.8 ",337.8 ,346.4 ,623.7 ,"7,508.3 "
,,6087,D,MB,DO,174,194,513.4 ,"9,034.9 ","6,972.7 ",513.4 ,458.9 ,"13,418.0 ","92,077.1 "
,,,Total,,,291,311,513.4 ,"15,957.6 ","13,086.5 ",851.2 ,805.3 ,"14,041.7 ","99,585.5 "
TX,Fort Worth Transportation Authority (The T),,,,,,,,,,,,,
,,6007,B,CR,PT,14,21,564.1 ,606.5 ,564.1 ,20.9 ,17.8 ,779.8 ,"13,497.5 "
,,6007,B,DR,DO,43,43,0.0 ,"1,487.3 ","1,412.9 ",98.5 ,93.6 ,140.0 ,"1,361.1 "
,,6007,B,DR,PT,58,71,0.0 ,"2,575.5 ","2,446.7 ",97.9 ,93.0 ,267.9 ,"2,663.2 "
,,6007,B,MB,DO,137,137,"4,231.6 ","5,171.1 ","4,739.9 ",452.7 ,398.0 ,"6,292.5 ","27,546.0 "
,,6007,B,MB,PT,2,4,11.0 ,17.7 ,11.0 ,1.3 ,1.0 ,13.4 ,86.1 
,,,Total,,,254,276,"4,806.6 ","9,858.0 ","9,174.6 ",671.4 ,603.4 ,"7,493.5 ","45,154.0 "
TX,Handitran Special Transit Division - City of Arlington,,,,,,,,,,,,,
,,6041,B,DR,DO,13,17,0.0 ,502.9 ,442.8 ,37.6 ,33.1 ,73.4 ,528.8 
,,6041,B,DR,PT,7,7,0.0 ,190.3 ,190.3 ,10.5 ,10.5 ,23.8 ,166.6 
,,,Total,,,20,24,0.0 ,693.2 ,633.1 ,48.1 ,43.6 ,97.2 ,695.4 
TX,Hill Country Transit District (The Hop),,,,,,,,,,,,,
,,6091,E,DR,DO,18,21,0.0 ,524.4 ,483.6 ,36.4 ,33.3 ,74.8 ,485.9 
,,6091,E,MB,DO,14,18,667.2 ,713.8 ,667.2 ,44.6 ,41.9 ,270.4 ,"1,625.3 "
,,,Total,,,32,39,667.2 ,"1,238.2 ","1,150.7 ",81.0 ,75.2 ,345.2 ,"2,111.2 "
TX,"Houston - VPSI, Inc.",,,,,,,,,,,,,
,,6085,E,VP,DO,194,206,0.0 ,"3,158.7 ","3,158.7 ",78.2 ,78.2 ,758.5 ,"23,780.2 "
TX,Island Transit,,,,,,,,,,,,,
,,6015,A,DR,DO,5,5,0.0 ,115.3 ,115.3 ,12.9 ,12.9 ,36.1 ,180.0 
,,6015,A,LR,DO,3,4,34.9 ,35.7 ,34.9 ,6.8 ,6.7 ,39.1 ,63.1 
,,6015,A,MB,DO,11,11,533.6 ,507.1 ,496.1 ,42.6 ,42.2 ,740.0 ,958.2 
,,,Total,,,19,20,568.5 ,658.0 ,646.3 ,62.3 ,61.8 ,815.1 ,"1,201.3 "
TX,Laredo Municipal Transit System (El Metro),,,,,,,,,,,,,
,,6009,A,DR,DO,15,20,0.0 ,313.2 ,154.5 ,35.4 ,26.3 ,52.5 ,141.0 
,,6009,A,MB,DO,33,45,"1,937.8 ","1,980.6 ","1,937.8 ",158.1 ,154.5 ,"4,596.2 ","21,524.5 "
,,,Total,,,48,65,"1,937.8 ","2,293.8 ","2,092.4 ",193.5 ,180.8 ,"4,648.7 ","21,665.5 "
TX,Lower Rio Grande Valley Development Council (LRGVDC),,,,,,,,,,,,,
,,6090,B,DR,PT,3,3,0.0 ,94.6 ,59.2 ,6.7 ,7.2 ,16.8 ,84.1 
,,6090,B,MB,PT,11,16,459.7 ,417.2 ,372.4 ,37.2 ,33.3 ,352.6 ,"1,054.1 "
,,,Total,,,14,19,459.7 ,511.8 ,431.6 ,43.9 ,40.5 ,369.4 ,"1,138.2 "
TX,Mass Transit Department - City of El Paso (Sun Metro),,,,,,,,,,,,,
,,6006,A,DR,DO,44,82,0.0 ,"1,797.4 ","1,334.8 ",104.0 ,89.3 ,197.1 ,"1,744.6 "
,,6006,A,DR,PT,20,24,0.0 ,168.3 ,168.3 ,7.4 ,7.4 ,28.8 ,321.6 
,,6006,A,MB,DO,121,159,"6,591.3 ","6,829.4 ","6,493.7 ",546.5 ,534.5 ,"13,341.2 ","65,561.5 "
,,,Total,,,185,265,"6,591.3 ","8,795.1 ","7,996.8 ",657.9 ,631.2 ,"13,567.1 ","67,627.7 "
TX,"Metropolitan Transit Authority of Harris County, Texas (Metro)",,,,,,,,,,,,,
,,6008,B,DR,PT,552,"1,049",0.0 ,"6,649.4 ","5,973.8 ",336.5 ,314.1 ,727.8 ,"7,061.8 "
,,6008,B,MB,DO,"1,053","1,214","37,950.4 ","45,079.4 ","37,809.8 ","2,944.3 ","2,679.0 ","81,359.6 ","450,079.9 "
,,,Total,,,"1,605","2,263","37,950.4 ","51,728.7 ","43,783.5 ","3,280.9 ","2,993.1 ","82,087.5 ","457,141.7 "
TX,Port Arthur Transit (PAT),,,,,,,,,,,,,
,,6013,A,DR,DO,4,6,0.0 ,89.4 ,79.3 ,5.8 ,4.8 ,18.9 ,113.2 
,,6013,A,MB,DO,6,10,252.8 ,255.8 ,252.8 ,16.5 ,16.2 ,152.8 ,794.9 
,,,Total,,,10,16,252.8 ,345.1 ,332.0 ,22.2 ,21.0 ,171.7 ,908.2 
TX,Texoma Council of Governments Transportation Department (TCOG),,,,,,,,,,,,,
,,6053,B,DR,PT,15,15,0.0 ,450.0 ,409.0 ,23.9 ,21.3 ,137.0 ,407.0 
TX,The Gulf Coast Center (Connect),,,,,,,,,,,,,
,,6082,A,DR,DO,30,36,0.0 ,839.7 ,730.5 ,34.4 ,29.8 ,82.6 ,"1,245.0 "
,,6082,A,DR,PT,2,2,0.0 ,16.5 ,14.3 ,0.7 ,0.7 ,6.3 ,26.9 
,,,Total,,,32,38,0.0 ,856.2 ,744.9 ,35.2 ,30.5 ,88.9 ,"1,271.9 "
TX,VIA Metropolitan Transit (VIA),,,,,,,,,,,,,
,,6011,B,DR,DO,82,103,0.0 ,"4,795.2 ","4,134.1 ",267.4 ,233.8 ,538.8 ,"6,037.0 "
,,6011,B,DR,PT,98,108,0.0 ,"5,579.0 ","4,561.9 ",241.6 ,204.4 ,480.7 ,"6,043.7 "
,,6011,B,MB,DO,402,499,"19,463.2 ","21,312.4 ","19,765.8 ","1,432.6 ","1,383.1 ","44,142.6 ","178,742.7 "
,,,Total,,,582,710,"19,463.2 ","31,686.6 ","28,461.8 ","1,941.6 ","1,821.3 ","45,162.0 ","190,823.4 "
TX,"Waco Transit System, Inc. (WTS)",,,,,,,,,,,,,
,,6012,A,DR,DO,6,6,0.0 ,141.4 ,137.1 ,11.3 ,11.0 ,24.1 ,130.4 
,,6012,A,MB,DO,14,18,550.2 ,566.6 ,550.2 ,44.1 ,42.9 ,656.6 ,"3,283.3 "
,,,Total,,,20,24,550.2 ,708.0 ,687.3 ,55.4 ,53.9 ,680.7 ,"3,413.7 "
UT,"City of Logan, dba: The Logan Transit District (LTD)",,,,,,,,,,,,,
,,8021,B,DR,PT,4,6,0.0 ,73.5 ,69.0 ,10.7 ,10.2 ,17.4 ,65.8 
,,8021,B,MB,PT,12,16,517.4 ,539.9 ,517.4 ,43.2 ,41.5 ,"1,338.9 ","2,851.9 "
,,,Total,,,16,22,517.4 ,613.5 ,586.3 ,53.9 ,51.7 ,"1,356.3 ","2,917.7 "
UT,Utah Transit Authority (UTA),,,,,,,,,,,,,
,,8001,A,DR,DO,103,124,0.0 ,"2,998.6 ","2,715.4 ",184.3 ,174.3 ,312.8 ,"3,791.6 "
,,8001,A,DR,PT,62,88,0.0 ,"2,526.9 ","2,139.8 ",145.9 ,122.5 ,218.8 ,"2,198.1 "
,,8001,A,LR,DO,30,33,"2,322.5 ","2,322.9 ","2,322.5 ",196.5 ,196.5 ,"9,755.1 ","53,746.7 "
,,8001,A,MB,DO,442,442,"17,216.4 ","19,954.5 ","17,216.4 ","1,268.9 ",941.8 ,"17,547.8 ","73,014.7 "
,,8001,A,VP,DO,166,178,0.0 ,"2,732.1 ","2,675.0 ",67.9 ,66.2 ,495.8 ,"21,962.7 "
,,,Total,,,803,865,"19,538.9 ","30,534.9 ","27,069.1 ","1,863.4 ","1,501.4 ","28,330.4 ","154,713.7 "
VA,Charlottesville Transit Service (CTS),,,,,,,,,,,,,
,,3036,B,DR,PT,23,77,0.0 ,494.9 ,490.3 ,23.1 ,22.0 ,64.8 ,637.4 
,,3036,B,MB,DO,23,32,950.3 ,961.4 ,947.9 ,79.0 ,78.0 ,"1,239.5 ","3,879.5 "
,,,Total,,,46,109,950.3 ,"1,456.3 ","1,438.2 ",102.1 ,99.9 ,"1,304.3 ","4,516.9 "
VA,"City of Alexandria, Alexandria Transit Company (Dash)",,,,,,,,,,,,,
,,3071,A,MB,DO,35,49,"1,095.6 ","1,215.7 ","1,095.6 ",117.5 ,102.7 ,"2,736.7 ","7,696.5 "
VA,City of Danville Mass Transit System (Danville Transit),,,,,,,,,,,,,
,,3069,A,DR,DO,4,5,0.0 ,91.6 ,59.3 ,5.9 ,4.2 ,16.7 ,49.2 
,,3069,A,MB,DO,7,9,260.4 ,257.5 ,247.9 ,18.0 ,17.4 ,209.0 ,250.7 
,,,Total,,,11,14,260.4 ,349.0 ,307.3 ,23.9 ,21.5 ,225.6 ,300.0 
VA,City of Fairfax CUE Bus (CUE),,,,,,,,,,,,,
,,3058,A,MB,DO,12,12,502.2 ,513.4 ,490.4 ,42.7 ,41.6 ,919.9 ,"3,242.4 "
VA,Fairfax Connector Bus System (Fairfax Connector),,,,,,,,,,,,,
,,3068,B,MB,DO,137,174,"5,848.4 ","7,098.6 ","5,830.3 ",425.8 ,371.8 ,"6,831.3 ","46,565.4 "
VA,Greater Lynchburg Transit Company (GLTC),,,,,,,,,,,,,
,,3008,A,DR,DO,3,4,0.0 ,102.7 ,98.4 ,7.2 ,4.7 ,12.4 ,79.5 
,,3008,A,MB,DO,17,25,"1,023.4 ","1,042.3 ","1,023.4 ",69.5 ,68.3 ,"1,091.1 ","6,020.7 "
,,,Total,,,20,29,"1,023.4 ","1,145.0 ","1,121.8 ",76.8 ,73.0 ,"1,103.5 ","6,100.3 "
VA,Greater Richmond Transit Company (GRTC),,,,,,,,,,,,,
,,3006,B,DR,PT,42,46,0.0 ,"1,821.7 ","1,496.4 ",112.2 ,97.8 ,202.1 ,"1,873.4 "
,,3006,B,MB,DO,148,192,"4,839.7 ","5,297.1 ","4,830.2 ",476.3 ,434.6 ,"13,664.4 ","44,490.0 "
,,3006,B,VP,PT,27,30,0.0 ,804.5 ,804.5 ,16.0 ,16.0 ,100.3 ,"6,109.5 "
,,,Total,,,217,268,"4,839.7 ","7,923.3 ","7,131.1 ",604.5 ,548.4 ,"13,966.8 ","52,472.9 "
VA,Greater Roanoke Transit Company (Valley Metro),,,,,,,,,,,,,
,,3007,B,DR,PT,16,16,0.0 ,327.9 ,327.9 ,28.5 ,28.5 ,33.1 ,327.9 
,,3007,B,MB,DO,31,40,"1,207.5 ","1,299.3 ","1,207.5 ",104.9 ,99.1 ,"1,908.5 ","7,290.6 "
,,,Total,,,47,56,"1,207.5 ","1,627.2 ","1,535.5 ",133.4 ,127.6 ,"1,941.7 ","7,618.5 "
VA,James City County Transit (JCCT),,,,,,,,,,,,,
,,3076,A,DR,DO,2,4,0.0 ,51.0 ,39.7 ,3.7 ,3.1 ,5.0 ,31.1 
,,3076,A,MB,DO,3,10,224.1 ,250.0 ,221.9 ,11.8 ,10.9 ,89.1 ,320.9 
,,,Total,,,5,14,224.1 ,301.0 ,261.6 ,15.6 ,14.1 ,94.1 ,352.0 
VA,Loudoun County Commuter Bus Service,,,,,,,,,,,,,
,,3081,B,MB,PT,13,14,368.4 ,602.9 ,368.4 ,29.9 ,19.7 ,212.1 ,"8,093.8 "
VA,Petersburg Area Transit (PAT),,,,,,,,,,,,,
,,3009,B,DR,PT,2,2,0.0 ,36.1 ,35.3 ,5.0 ,4.7 ,15.0 ,32.8 
,,3009,B,MB,DO,12,13,413.9 ,417.1 ,413.9 ,30.5 ,29.9 ,493.1 ,"1,233.0 "
,,,Total,,,14,15,413.9 ,453.3 ,449.2 ,35.5 ,34.6 ,508.1 ,"1,265.8 "
VA,Potomac and Rappahannock Transportation Commission (PRTC),,,,,,,,,,,,,
,,3070,B,MB,PT,69,82,"1,909.2 ","2,629.1 ","1,907.8 ",135.2 ,115.6 ,"1,529.0 ","25,528.7 "
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit (HRT)",,,,,,,,,,,,,
,,3083,B,DR,DO,59,66,0.0 ,"1,542.4 ","1,267.2 ",155.0 ,112.7 ,152.8 ,"1,157.3 "
,,3083,B,DR,PT,88,88,0.0 ,"1,047.5 ",935.3 ,73.4 ,63.3 ,114.2 ,956.7 
,,3083,B,FB,PT,4,4,26.0 ,26.0 ,26.0 ,7.7 ,7.7 ,383.8 ,296.6 
,,3083,B,MB,DO,280,322,"10,006.9 ","11,215.8 ","9,943.7 ",816.7 ,770.5 ,"16,739.4 ","72,021.5 "
,,3083,B,VP,DO,41,49,0.0 ,739.7 ,739.7 ,33.8 ,33.8 ,142.0 ,"7,185.9 "
,,,Total,,,472,529,"10,032.9 ","14,571.4 ","12,912.0 ","1,086.6 ",988.0 ,"17,532.4 ","81,618.0 "
VA,Virginia Railway Express (VRE),,,,,,,,,,,,,
,,3073,B,CR,PT,72,81,"1,689.3 ","1,886.3 ","1,662.5 ",64.2 ,49.9 ,"2,735.0 ","91,014.3 "
VT,Chittenden County Transportation Authority (CCTA),,,,,,,,,,,,,
,,1066,B,DR,PT,12,14,0.0 ,236.9 ,135.1 ,28.1 ,18.6 ,23.3 ,135.1 
,,1066,B,MB,DO,35,43,911.8 ,"1,058.6 ",911.8 ,86.2 ,77.8 ,"1,609.7 ","4,855.5 "
,,,Total,,,47,57,911.8 ,"1,295.5 ","1,046.9 ",114.3 ,96.4 ,"1,633.0 ","4,990.6 "
WA,Ben Franklin Transit (BFT),,,,,,,,,,,,,
,,0018,B,DR,DO,56,56,0.0 ,"1,592.7 ","1,425.7 ",96.0 ,80.8 ,293.6 ,"1,595.2 "
,,0018,B,DR,PT,41,41,0.0 ,450.8 ,450.8 ,26.2 ,26.2 ,101.5 ,791.9 
,,0018,B,MB,DO,61,61,"2,420.3 ","2,416.5 ","2,228.8 ",130.6 ,118.2 ,"2,747.6 ","18,467.8 "
,,0018,B,VP,DO,153,153,0.0 ,"1,927.9 ","1,903.6 ",73.0 ,72.2 ,528.4 ,"20,916.2 "
,,,Total,,,311,311,"2,420.3 ","6,388.0 ","6,008.9 ",325.7 ,297.4 ,"3,671.0 ","41,771.1 "
WA,Central Puget Sound Regional Transit Authority (ST),,,,,,,,,,,,,
,,0040,B,CR,PT,21,31,298.5 ,302.3 ,298.5 ,9.5 ,7.6 ,817.4 ,"20,592.5 "
WA,City of Seattle - Seattle Center Monorail Transit,,,,,,,,,,,,,
,,0023,B,MO,PT,8,8,207.4 ,207.4 ,207.4 ,20.7 ,20.7 ,"2,048.8 ","1,843.9 "
WA,Clark County Public Transportation Benefit Area Authority (C-Tran),,,,,,,,,,,,,
,,0024,A,DR,DO,42,50,0.0 ,"1,103.4 ",988.0 ,70.9 ,61.5 ,180.9 ,"1,334.9 "
,,0024,A,MB,DO,84,110,"3,814.3 ","4,158.7 ","3,815.5 ",271.3 ,250.1 ,"6,215.4 ","30,905.8 "
,,0024,A,VP,DO,9,9,0.0 ,127.2 ,127.2 ,3.6 ,3.6 ,35.9 ,873.4 
,,,Total,,,135,169,"3,814.3 ","5,389.3 ","4,930.7 ",345.8 ,315.2 ,"6,432.2 ","33,114.1 "
WA,Community Urban Bus Service (CUBS),,,,,,,,,,,,,
,,0016,B,DR,PT,8,8,0.0 ,126.5 ,124.0 ,13.4 ,13.1 ,41.4 ,136.8 
,,0016,B,MB,DO,5,7,218.7 ,218.7 ,218.7 ,16.9 ,16.9 ,330.6 ,"1,831.6 "
,,,Total,,,13,15,218.7 ,345.1 ,342.6 ,30.3 ,29.9 ,372.1 ,"1,968.3 "
WA,Everett Transit,,,,,,,,,,,,,
,,0005,A,DR,DO,12,12,0.0 ,288.6 ,254.2 ,25.5 ,23.5 ,53.7 ,253.8 
,,0005,A,MB,DO,34,34,"1,095.5 ","1,253.1 ","1,095.4 ",94.1 ,88.3 ,"1,513.1 ","5,153.4 "
,,,Total,,,46,46,"1,095.5 ","1,541.8 ","1,349.6 ",119.7 ,111.8 ,"1,566.8 ","5,407.2 "
WA,Intercity Transit (I.T.),,,,,,,,,,,,,
,,0019,A,DR,DO,18,24,0.0 ,576.5 ,530.3 ,48.9 ,39.8 ,113.3 ,648.5 
,,0019,A,MB,DO,33,40,"1,602.1 ","1,701.5 ","1,602.1 ",120.6 ,115.5 ,"2,416.9 ","8,673.5 "
,,0019,A,VP,DO,69,72,0.0 ,"1,192.0 ","1,137.8 ",33.1 ,31.7 ,255.0 ,"8,362.7 "
,,,Total,,,120,136,"1,602.1 ","3,470.0 ","3,270.2 ",202.5 ,187.0 ,"2,785.2 ","17,684.7 "
WA,King County Department of Transportation - Metro Transit Division (King County Metro),,,,,,,,,,,,,
,,0001,B,DR,PT,498,499,0.0 ,"10,562.9 ","9,013.6 ",703.2 ,608.2 ,"1,632.8 ","11,128.7 "
,,0001,B,LR,DO,3,5,39.8 ,39.9 ,39.8 ,11.6 ,11.5 ,367.3 ,379.7 
,,0001,B,MB,DO,"1,186",991,"33,935.4 ","42,403.7 ","34,676.4 ","2,929.6 ","2,602.2 ","70,380.5 ","428,968.4 "
,,0001,B,TB,DO,141,119,"3,689.8 ","3,453.5 ","3,290.0 ",466.1 ,448.2 ,"23,387.7 ","39,825.2 "
,,0001,B,VP,DO,817,701,0.0 ,"9,406.0 ","9,295.0 ",268.4 ,265.2 ,"1,749.2 ","42,980.2 "
,,,Total,,,"2,645","2,315","37,665.1 ","65,866.1 ","56,314.9 ","4,378.9 ","3,935.4 ","97,517.5 ","523,282.2 "
WA,Kitsap Transit,,,,,,,,,,,,,
,,0020,B,DR,DO,72,84,0.0 ,"1,511.7 ","1,343.2 ",95.5 ,83.2 ,325.0 ,"2,550.9 "
,,0020,B,FB,PT,2,2,31.0 ,31.0 ,31.0 ,5.1 ,5.1 ,329.2 ,523.8 
,,0020,B,MB,DO,82,106,"2,337.6 ","2,604.4 ","2,324.6 ",158.6 ,134.5 ,"3,854.4 ","21,160.7 "
,,0020,B,VP,DO,66,82,0.0 ,656.6 ,650.2 ,21.3 ,21.0 ,180.0 ,"4,419.8 "
,,,Total,,,222,274,"2,368.6 ","4,803.8 ","4,349.0 ",280.5 ,243.7 ,"4,688.5 ","28,655.1 "
WA,Pierce County Ferry Operations (Pierce County Ferry),,,,,,,,,,,,,
,,0028,B,FB,PT,1,2,30.9 ,31.7 ,31.7 ,5.4 ,5.4 ,191.2 ,"1,401.7 "
WA,Pierce County Transportation Benefit Area Authority (Pierce Transit),,,,,,,,,,,,,
,,0003,B,DR,DO,30,36,0.0 ,813.4 ,722.4 ,57.2 ,48.5 ,150.9 ,"1,308.3 "
,,0003,B,DR,PT,69,108,0.0 ,"2,044.2 ","1,784.0 ",119.7 ,105.8 ,274.6 ,"2,572.0 "
,,0003,B,MB,DO,182,249,"9,117.3 ","11,020.8 ","9,112.8 ",649.3 ,584.9 ,"12,978.6 ","84,367.3 "
,,0003,B,VP,DO,211,250,0.0 ,"3,272.0 ","3,220.8 ",70.0 ,68.8 ,594.8 ,"20,349.8 "
,,,Total,,,492,643,"9,117.3 ","17,150.4 ","14,840.0 ",896.2 ,807.9 ,"13,998.8 ","108,597.4 "
WA,Senior Services of Snohomish County (Senior Services),,,,,,,,,,,,,
,,0033,E,DR,DO,41,47,0.0 ,"1,651.6 ","1,380.4 ",90.1 ,80.1 ,169.5 ,"1,645.8 "
WA,Snohomish County Transportation Benefit Area Corporation (Community Transit),,,,,,,,,,,,,
,,0029,B,MB,DO,121,169,"5,124.9 ","6,778.4 ","5,125.8 ",387.6 ,318.9 ,"6,123.4 ","42,570.5 "
,,0029,B,MB,PT,96,139,"2,792.2 ","4,504.4 ","2,792.2 ",225.3 ,105.6 ,"2,608.7 ","64,549.7 "
,,0029,B,VP,DO,256,327,0.0 ,"3,449.3 ","3,366.5 ",62.9 ,61.4 ,652.0 ,"17,169.2 "
,,,Total,,,473,635,"7,917.1 ","14,732.1 ","11,284.4 ",675.8 ,485.9 ,"9,384.1 ","124,289.4 "
WA,Spokane Transit Authority (STA),,,,,,,,,,,,,
,,0002,B,DR,DO,61,67,0.0 ,"1,527.3 ","1,377.8 ",110.3 ,93.6 ,273.5 ,"1,931.6 "
,,0002,B,DR,PT,27,31,0.0 ,"1,205.7 ","1,009.2 ",74.5 ,62.3 ,161.8 ,"1,443.6 "
,,0002,B,MB,DO,108,127,"4,777.6 ","5,175.3 ","4,753.7 ",371.4 ,348.7 ,"7,522.4 ","32,765.4 "
,,0002,B,VP,DO,33,37,0.0 ,324.5 ,312.1 ,9.2 ,8.9 ,88.3 ,"1,934.0 "
,,,Total,,,229,262,"4,777.6 ","8,232.8 ","7,452.8 ",565.4 ,513.5 ,"8,046.0 ","38,074.7 "
WA,Washington State Ferries (WSF),,,,,,,,,,,,,
,,0035,C,FB,DO,22,29,"1,075.7 ","1,077.7 ","1,075.6 ",138.0 ,137.8 ,"14,489.3 ","125,302.4 "
WA,Whatcom Transportation Authority (WTA),,,,,,,,,,,,,
,,0021,B,DR,DO,26,32,0.0 ,883.4 ,738.8 ,58.8 ,51.2 ,149.9 ,"1,058.2 "
,,0021,B,DR,PT,8,27,0.0 ,18.1 ,15.3 ,0.8 ,0.5 ,2.8 ,15.3 
,,0021,B,MB,DO,33,40,"1,224.0 ","1,282.6 ","1,224.0 ",90.2 ,86.3 ,"3,032.0 ","8,374.1 "
,,,Total,,,67,99,"1,224.0 ","2,184.1 ","1,978.1 ",149.8 ,138.1 ,"3,184.8 ","9,447.6 "
WA,Yakima Transit,,,,,,,,,,,,,
,,0006,B,DR,PT,15,15,0.0 ,325.4 ,229.2 ,32.7 ,18.3 ,58.9 ,333.8 
,,0006,B,MB,DO,14,21,640.4 ,662.2 ,633.5 ,46.7 ,45.7 ,"1,090.3 ","3,107.5 "
,,0006,B,VP,DO,7,11,0.0 ,86.6 ,82.5 ,1.6 ,1.6 ,17.1 ,82.5 
,,,Total,,,36,47,640.4 ,"1,074.2 ",945.2 ,81.0 ,65.6 ,"1,166.2 ","3,523.8 "
WI,Belle Urban System-Racine (The Bus),,,,,,,,,,,,,
,,5006,B,DR,PT,12,31,0.0 ,407.4 ,380.8 ,31.4 ,29.7 ,33.7 ,242.8 
,,5006,B,MB,DO,26,34,"1,392.8 ","1,461.9 ","1,391.7 ",111.2 ,103.8 ,"1,778.8 ","5,377.4 "
,,,Total,,,38,65,"1,392.8 ","1,869.3 ","1,772.5 ",142.5 ,133.5 ,"1,812.5 ","5,620.2 "
WI,Chippewa Falls General Public Shared-Ride Taxi System,,,,,,,,,,,,,
,,5133,B,DR,PT,8,8,0.0 ,175.6 ,175.6 ,17.5 ,17.5 ,62.8 ,147.6 
WI,City of Appleton-Valley Transit,,,,,,,,,,,,,
,,5001,B,DR,PT,48,56,0.0 ,936.4 ,722.1 ,65.2 ,51.4 ,119.5 ,591.6 
,,5001,B,MB,DO,18,25,885.3 ,922.5 ,885.3 ,59.5 ,56.9 ,970.4 ,"3,823.4 "
,,5001,B,MB,PT,10,11,182.9 ,315.5 ,182.9 ,12.1 ,7.1 ,75.9 ,986.7 
,,,Total,,,76,92,"1,068.2 ","2,174.4 ","1,790.3 ",136.8 ,115.4 ,"1,165.8 ","5,401.7 "
WI,City of Beloit Transit System (BTS),,,,,,,,,,,,,
,,5109,B,DR,PT,1,2,0.0 ,10.3 ,2.1 ,0.5 ,0.2 ,0.7 ,2.1 
,,5109,B,MB,DO,9,12,291.3 ,312.0 ,292.3 ,19.3 ,18.2 ,264.9 ,"1,054.7 "
,,,Total,,,10,14,291.3 ,322.3 ,294.4 ,19.8 ,18.4 ,265.6 ,"1,056.8 "
WI,Eau Claire Transit (ECT),,,,,,,,,,,,,
,,5099,A,DR,PT,16,18,0.0 ,461.3 ,329.6 ,34.6 ,30.0 ,55.5 ,482.0 
,,5099,A,MB,DO,16,22,811.3 ,826.4 ,810.9 ,54.9 ,54.1 ,"1,193.0 ","3,622.9 "
,,,Total,,,32,40,811.3 ,"1,287.7 ","1,140.5 ",89.6 ,84.1 ,"1,248.4 ","4,105.0 "
WI,Green Bay Metro,,,,,,,,,,,,,
,,5002,B,DR,PT,27,33,0.0 ,"1,125.5 ",649.7 ,67.7 ,54.1 ,98.3 ,649.9 
,,5002,B,MB,DO,30,39,"1,315.1 ","1,347.8 ","1,314.9 ",86.3 ,80.4 ,"1,684.6 ","5,287.9 "
,,,Total,,,57,72,"1,315.1 ","2,473.4 ","1,964.7 ",154.0 ,134.5 ,"1,782.9 ","5,937.8 "
WI,Janesville Transit System (JTS),,,,,,,,,,,,,
,,5108,A,DR,PT,1,5,0.0 ,13.4 ,13.4 ,2.5 ,2.5 ,4.2 ,13.3 
,,5108,A,MB,DO,14,20,453.5 ,473.6 ,453.2 ,31.4 ,29.3 ,469.5 ,"1,629.2 "
,,,Total,,,15,25,453.5 ,487.0 ,466.6 ,33.9 ,31.8 ,473.7 ,"1,642.5 "
WI,Kenosha Transit (KT),,,,,,,,,,,,,
,,5003,B,DR,PT,6,7,0.0 ,143.1 ,111.7 ,10.2 ,8.0 ,15.4 ,68.0 
,,5003,B,LR,DO,1,5,16.5 ,16.8 ,16.5 ,2.6 ,2.4 ,47.0 ,0.0 
,,5003,B,MB,DO,48,52,"1,011.8 ","1,119.9 ","1,011.8 ",72.4 ,68.6 ,"1,744.5 ","5,278.8 "
,,,Total,,,55,64,"1,028.2 ","1,279.7 ","1,139.9 ",85.2 ,79.0 ,"1,806.9 ","5,346.8 "
WI,LaCrosse Municipal Transit Utility,,,,,,,,,,,,,
,,5004,B,DR,PT,8,11,0.0 ,335.2 ,335.2 ,24.6 ,24.6 ,63.1 ,358.5 
,,5004,B,MB,DO,16,22,762.3 ,784.9 ,762.3 ,59.1 ,55.6 ,914.3 ,"2,670.1 "
,,,Total,,,24,33,762.3 ,"1,120.1 ","1,097.6 ",83.7 ,80.2 ,977.4 ,"3,028.5 "
WI,Madison Metro Transit,,,,,,,,,,,,,
,,5005,A,DR,DO,16,20,0.0 ,390.9 ,363.0 ,36.0 ,35.1 ,64.8 ,395.9 
,,5005,A,DR,PT,57,84,0.0 ,"1,753.9 ","1,280.2 ",106.3 ,69.9 ,184.5 ,"1,283.2 "
,,5005,A,MB,DO,167,197,"4,561.1 ","5,373.2 ","4,560.2 ",407.8 ,363.1 ,"10,895.1 ","33,373.7 "
,,,Total,,,240,301,"4,561.1 ","7,518.1 ","6,203.4 ",550.1 ,468.1 ,"11,144.3 ","35,052.8 "
WI,Milwaukee County Transit System (MCTS),,,,,,,,,,,,,
